Date	USD	RUB
11.06.2015	186.05	3.41
10.06.2015	185.95	3.32
09.06.2015	185.95	3.31
08.06.2015	185.95	3.32
07.06.2015	185.95	3.32
06.06.2015	185.95	3.32
05.06.2015	185.95	3.39
04.06.2015	185.95	3.49
03.06.2015	185.95	3.49
02.06.2015	185.95	3.5
01.06.2015	185.95	3.53
31.05.2015	185.95	3.53
30.05.2015	185.95	3.53
29.05.2015	185.8	3.56
28.05.2015	185.8	3.62
27.05.2015	185.8	3.69
26.05.2015	185.8	3.73
25.05.2015	185.8	3.73
24.05.2015	185.8	3.73
23.05.2015	185.8	3.73
22.05.2015	185.8	3.73
21.05.2015	185.8	3.71
20.05.2015	185.8	3.76
19.05.2015	185.8	3.79
18.05.2015	185.8	3.71
17.05.2015	185.8	3.71
16.05.2015	185.8	3.71
15.05.2015	185.8	3.74
14.05.2015	185.8	3.75
13.05.2015	185.8	3.67
12.05.2015	185.8	3.66
11.05.2015	185.8	3.66
10.05.2015	185.8	3.66
09.05.2015	185.8	3.66
08.05.2015	185.8	3.73
07.05.2015	185.8	3.73
06.05.2015	185.8	3.62
05.05.2015	185.8	3.6
04.05.2015	185.8	3.62
03.05.2015	185.8	3.62
02.05.2015	185.8	3.62
01.05.2015	185.8	3.62
30.04.2015	185.8	3.61
29.04.2015	185.8	3.57
28.04.2015	185.8	3.61
27.04.2015	185.8	3.67
26.04.2015	185.8	3.67
25.04.2015	185.8	3.67
24.04.2015	185.8	3.6
23.04.2015	185.8	3.47
22.04.2015	185.8	3.48
21.04.2015	185.8	3.6
20.04.2015	185.8	3.67
19.04.2015	185.8	3.67
18.04.2015	185.8	3.67
17.04.2015	185.8	3.73
16.04.2015	185.8	3.67
15.04.2015	185.8	3.57
14.04.2015	185.65	3.54
13.04.2015	185.65	3.65
12.04.2015	185.65	3.65
11.04.2015	185.65	3.65
10.04.2015	185.65	3.53
09.04.2015	185.65	3.46
08.04.2015	185.65	3.34
07.04.2015	185.65	3.3
06.04.2015	185.65	3.26
05.04.2015	185.65	3.26
04.04.2015	185.65	3.26
03.04.2015	185.65	3.27
02.04.2015	185.65	3.18
01.04.2015	185.65	3.22
31.03.2015	185.65	3.21
30.03.2015	185.5	3.22
29.03.2015	185.5	3.22
28.03.2015	185.5	3.22
27.03.2015	185.5	3.29
26.03.2015	185.5	3.09
25.03.2015	185.5	3.09
24.03.2015	185.5	3.09
23.03.2015	185.5	3.09
22.03.2015	185.5	3.09
21.03.2015	185.5	3.09
20.03.2015	185.5	3.08
19.03.2015	185.35	3.03
18.03.2015	185.35	3.01
17.03.2015	185.35	2.98
16.03.2015	185.35	3.02
15.03.2015	185.35	3.02
14.03.2015	185.35	3.02
13.03.2015	185.35	3.05
12.03.2015	185.35	2.94
11.03.2015	185.2	3.06
10.03.2015	185.2	3.11
09.03.2015	185.2	3.11
08.03.2015	185.2	3.11
07.03.2015	185.2	3.11
06.03.2015	185.2	3
05.03.2015	185.05	3
04.03.2015	185.05	2.97
03.03.2015	185.05	2.98
02.03.2015	185.05	3.03
01.03.2015	185.05	3.03
28.02.2015	185.05	3.03
27.02.2015	185.05	3.05
26.02.2015	185.05	2.96
25.02.2015	185.05	2.93
24.02.2015	185.05	2.9
23.02.2015	185.05	3.01
22.02.2015	185.05	3.01
21.02.2015	185.05	3.01
20.02.2015	185.05	2.98
19.02.2015	185.05	2.97
18.02.2015	185.05	2.94
17.02.2015	185.05	2.94
16.02.2015	185.05	2.85
15.02.2015	185.05	2.85
14.02.2015	185.05	2.85
13.02.2015	185.05	2.78
12.02.2015	185.05	2.8
11.02.2015	185.05	2.81
10.02.2015	185.05	2.82
09.02.2015	184.75	2.8
08.02.2015	184.75	2.8
07.02.2015	184.75	2.8
06.02.2015	184.75	2.7
05.02.2015	184.75	2.79
04.02.2015	184.45	2.75
03.02.2015	184.45	2.62
02.02.2015	184.45	2.66
01.02.2015	184.45	2.66
31.01.2015	184.45	2.66
30.01.2015	184.45	2.67
29.01.2015	184.45	2.74
28.01.2015	184.45	2.73
27.01.2015	184.45	2.81
26.01.2015	184.1	2.9
25.01.2015	184.1	2.9
24.01.2015	184.1	2.9
23.01.2015	184.1	2.81
22.01.2015	184.1	2.8
21.01.2015	183.8	2.82
20.01.2015	183.81	2.83
19.01.2015	183.8	2.81
18.01.2015	183.8	2.81
17.01.2015	183.8	2.81
16.01.2015	183.8	2.82
15.01.2015	183.55	2.79
14.01.2015	183.55	2.84
13.01.2015	183.55	2.92
12.01.2015	183.05	2.98
11.01.2015	183.05	2.98
10.01.2015	183.05	2.98
09.01.2015	183.05	3
08.01.2015	183.05	2.93
07.01.2015	183.05	2.93
06.01.2015	182.85	3.15
05.01.2015	182.35	3.13
04.01.2015	182.35	3.13
03.01.2015	182.35	3.13
02.01.2015	182.35	3.13
01.01.2015	182.35	3.13
31.12.2014	182.35	3.17
30.12.2014	182.35	3.3
29.12.2014	182.35	3.45
28.12.2014	182.35	3.45
27.12.2014	182.35	3.45
26.12.2014	182.35	3.47
25.12.2014	182.27	3.34
24.12.2014	182.05	3.33
23.12.2014	182.05	3.21
22.12.2014	182.05	3.01
21.12.2014	182.05	3.01
20.12.2014	182.05	3.01
19.12.2014	182.05	3.01
18.12.2014	181.7	3.11
17.12.2014	181.7	3.11
16.12.2014	181.7	3.11
15.12.2014	181.7	3.17
14.12.2014	181.7	3.17
13.12.2014	181.7	3.17
12.12.2014	181.7	3.31
11.12.2014	181.7	3.35
10.12.2014	181.7	3.35
09.12.2014	181.62	3.4
08.12.2014	181.4	3.38
07.12.2014	181.4	3.38
06.12.2014	181.4	3.38
05.12.2014	181.4	3.39
04.12.2014	181.4	3.32
03.12.2014	181.09	3.54
02.12.2014	180.87	3.66
01.12.2014	180.87	3.66
30.11.2014	180.87	3.66
29.11.2014	180.87	3.66
28.11.2014	180.87	3.79
27.11.2014	180.87	3.88
26.11.2014	180.87	3.99
25.11.2014	180.87	4.04
24.11.2014	180.87	3.95
23.11.2014	180.87	3.95
22.11.2014	180.87	3.95
21.11.2014	180.87	3.88
20.11.2014	180.87	3.85
19.11.2014	180.87	3.88
18.11.2014	180.87	3.82
17.11.2014	180.87	3.82
16.11.2014	180.87	3.82
15.11.2014	180.87	3.82
14.11.2014	180.87	3.91
13.11.2014	180.87	3.9
12.11.2014	180.87	3.92
11.11.2014	180.87	3.96
10.11.2014	180.87	3.77
09.11.2014	180.87	3.77
08.11.2014	180.87	3.77
07.11.2014	180.87	3.99
06.11.2014	180.87	4.06
05.11.2014	180.87	4.15
04.11.2014	180.87	4.17
03.11.2014	180.87	4.28
02.11.2014	180.87	4.28
01.11.2014	180.87	4.28
31.10.2014	180.87	4.17
30.10.2014	180.87	4.23
29.10.2014	180.87	4.25
28.10.2014	180.87	4.31
27.10.2014	180.87	4.32
26.10.2014	180.87	4.32
25.10.2014	180.87	4.32
24.10.2014	180.87	4.35
23.10.2014	180.99	4.42
22.10.2014	181.34	4.43
21.10.2014	181.5	4.43
20.10.2014	181.5	4.43
19.10.2014	181.5	4.43
18.10.2014	181.5	4.43
17.10.2014	181.5	4.45
16.10.2014	181.52	4.43
15.10.2014	181.8	4.47
14.10.2014	181.8	4.5
13.10.2014	181.8	4.51
12.10.2014	181.8	4.51
11.10.2014	181.8	4.51
10.10.2014	181.8	4.55
09.10.2014	181.8	4.55
08.10.2014	181.8	4.57
07.10.2014	181.8	4.55
06.10.2014	181.9	4.58
05.10.2014	181.9	4.58
04.10.2014	181.9	4.58
03.10.2014	181.9	4.6
02.10.2014	181.9	4.58
01.10.2014	181.9	4.62
30.09.2014	181.9	4.6
29.09.2014	181.9	4.68
28.09.2014	181.9	4.68
27.09.2014	181.9	4.68
26.09.2014	181.88	4.73
25.09.2014	181.88	4.74
24.09.2014	181.9	4.71
23.09.2014	181.95	4.71
22.09.2014	181.95	4.73
21.09.2014	181.95	4.73
20.09.2014	181.95	4.73
19.09.2014	181.95	4.74
18.09.2014	181.95	4.74
17.09.2014	181.95	4.71
16.09.2014	181.95	4.78
15.09.2014	181.95	4.83
14.09.2014	181.95	4.83
13.09.2014	181.95	4.83
12.09.2014	182	4.86
11.09.2014	182	4.89
10.09.2014	182	4.91
09.09.2014	182	4.91
08.09.2014	182	4.93
07.09.2014	182	4.93
06.09.2014	182	4.93
05.09.2014	182	4.92
04.09.2014	182	4.93
03.09.2014	182	4.87
02.09.2014	182	4.94
01.09.2014	182	4.94
31.08.2014	182	4.94
30.08.2014	182	4.94
29.08.2014	182	4.99
28.08.2014	182	5.04
27.08.2014	182	5.03
26.08.2014	182	5.03
25.08.2014	182	5.03
24.08.2014	182	5.03
23.08.2014	182	5.03
22.08.2014	182	5.01
21.08.2014	182	5.02
20.08.2014	182	5.03
19.08.2014	182	5.05
18.08.2014	182	5.06
17.08.2014	182	5.06
16.08.2014	182	5.06
15.08.2014	182	5.05
14.08.2014	182	5.02
13.08.2014	182	5.04
12.08.2014	182	5.03
11.08.2014	182	4.99
10.08.2014	182	4.99
09.08.2014	182	4.99
08.08.2014	182	5.03
07.08.2014	182	5.03
06.08.2014	182.04	5.09
05.08.2014	182.05	5.1
04.08.2014	182.08	5.09
03.08.2014	182.08	5.09
02.08.2014	182.08	5.09
01.08.2014	183.28	5.16
31.07.2014	183.53	5.14
30.07.2014	183.53	5.15
29.07.2014	183.52	5.19
28.07.2014	183.52	5.23
27.07.2014	183.52	5.23
26.07.2014	183.52	5.23
25.07.2014	183.52	5.24
24.07.2014	183.53	5.27
23.07.2014	183.53	5.24
22.07.2014	183.53	5.24
21.07.2014	183.52	5.24
20.07.2014	183.52	5.24
19.07.2014	183.52	5.24
18.07.2014	183.52	5.26
17.07.2014	183.52	5.34
16.07.2014	183.52	5.34
15.07.2014	183.52	5.35
14.07.2014	183.52	5.39
13.07.2014	183.52	5.39
12.07.2014	183.52	5.39
11.07.2014	183.52	5.4
10.07.2014	183.52	5.38
09.07.2014	183.52	5.35
08.07.2014	183.52	5.34
07.07.2014	183.52	5.34
06.07.2014	183.52	5.34
05.07.2014	183.52	5.34
04.07.2014	183.52	5.36
03.07.2014	183.52	5.36
02.07.2014	183.52	5.35
01.07.2014	183.52	5.4
30.06.2014	183.51	5.45
29.06.2014	183.51	5.45
28.06.2014	183.51	5.45
27.06.2014	183.5	5.44
26.06.2014	183.51	5.42
25.06.2014	183.49	5.39
24.06.2014	183.5	5.35
23.06.2014	183.51	5.34
22.06.2014	183.51	5.34
21.06.2014	183.51	5.34
20.06.2014	183.51	5.36
19.06.2014	183.51	5.29
18.06.2014	183.51	5.27
17.06.2014	183.51	5.3
16.06.2014	183.51	5.33
15.06.2014	183.51	5.33
14.06.2014	183.51	5.33
13.06.2014	183.51	5.34
12.06.2014	183.51	5.34
11.06.2014	183.51	5.34
10.06.2014	183.51	5.35
09.06.2014	183.51	5.3
08.06.2014	183.51	5.3
07.06.2014	183.51	5.3
06.06.2014	183.51	5.26
05.06.2014	183.51	5.22
04.06.2014	183.49	5.25
03.06.2014	183.51	5.26
02.06.2014	183.5	5.28
01.06.2014	183.5	5.28
31.05.2014	183.5	5.28
30.05.2014	183.5	5.31
29.05.2014	183.96	5.33
28.05.2014	183.46	5.36
27.05.2014	182.92	5.36
26.05.2014	182.74	5.33
25.05.2014	182.74	5.33
24.05.2014	182.74	5.33
23.05.2014	182.42	5.31
22.05.2014	182.41	5.29
21.05.2014	182.2	5.26
20.05.2014	182.01	5.26
19.05.2014	182.01	5.23
18.05.2014	182.01	5.23
17.05.2014	182.01	5.23
16.05.2014	182.03	5.25
15.05.2014	182.05	5.24
14.05.2014	182.02	5.22
13.05.2014	182.04	5.19
12.05.2014	182.14	5.17
11.05.2014	182.01	5.11
10.05.2014	182.01	5.11
09.05.2014	182.01	5.11
08.05.2014	182.01	5.11
07.05.2014	182.01	5.11
06.05.2014	182.02	5.09
05.05.2014	182.02	5.08
04.05.2014	182.06	5.1
03.05.2014	182.06	5.1
02.05.2014	182.06	5.1
01.05.2014	182.06	5.1
30.04.2014	182.05	5.1
29.04.2014	182.02	5.05
28.04.2014	182.01	5.06
27.04.2014	182.01	5.06
26.04.2014	182.01	5.06
25.04.2014	182.01	5.1
24.04.2014	182.01	5.1
23.04.2014	182.02	5.1
22.04.2014	182.07	5.11
21.04.2014	182.05	5.12
20.04.2014	182.05	5.12
19.04.2014	182.05	5.12
18.04.2014	182.06	5.07
17.04.2014	182.03	5.05
16.04.2014	182.07	5.06
15.04.2014	182.03	5.06
14.04.2014	182.02	5.11
13.04.2014	182.02	5.11
12.04.2014	182.02	5.11
11.04.2014	182.01	5.12
10.04.2014	182.07	5.1
09.04.2014	182.04	5.13
08.04.2014	182.03	5.12
07.04.2014	182.05	5.14
06.04.2014	182.05	5.14
05.04.2014	182.05	5.14
04.04.2014	182.02	5.12
03.04.2014	182.03	5.15
02.04.2014	182.07	5.19
01.04.2014	182.06	5.11
31.03.2014	182.04	5.09
30.03.2014	182.04	5.09
29.03.2014	182.04	5.09
28.03.2014	182.05	5.12
27.03.2014	182.08	5.14
26.03.2014	182.02	5.03
25.03.2014	182.02	5.03
24.03.2014	182.02	5.03
23.03.2014	182.02	5.03
22.03.2014	182.02	5.03
21.03.2014	182.02	5.03
20.03.2014	182.04	5.05
19.03.2014	182.06	4.98
18.03.2014	182.06	4.96
17.03.2014	182.1	4.97
16.03.2014	182.1	4.97
15.03.2014	182.1	4.97
14.03.2014	182.1	5
13.03.2014	182.13	4.99
12.03.2014	182.07	5.01
11.03.2014	182.08	5.02
10.03.2014	182.08	5.02
09.03.2014	182.08	5.02
08.03.2014	182.08	5.02
07.03.2014	182.09	5.04
06.03.2014	181.78	5.03
05.03.2014	182.46	5.02
04.03.2014	184.07	5.05
03.03.2014	184.08	5.09
02.03.2014	184.08	5.09
01.03.2014	184.08	5.09
28.02.2014	184.06	5.1
27.02.2014	184.72	5.14
26.02.2014	184.47	5.17
25.02.2014	184.51	5.21
24.02.2014	184.95	5.18
23.02.2014	184.95	5.18
22.02.2014	184.95	5.18
21.02.2014	184.8	5.16
20.02.2014	184.54	5.17
19.02.2014	184.51	5.22
18.02.2014	184.5	5.26
17.02.2014	184.51	5.23
16.02.2014	184.51	5.23
15.02.2014	184.51	5.23
14.02.2014	184.5	5.28
13.02.2014	184.5	5.31
12.02.2014	163.9	4.71
11.02.2014	155.56	4.47
10.02.2014	155.5	4.49
09.02.2014	155.5	4.49
08.02.2014	155.5	4.49
07.02.2014	155.46	4.47
06.02.2014	155.68	4.47
05.02.2014	155.63	4.4
04.02.2014	155.49	4.42
03.02.2014	155.5	4.44
02.02.2014	155.5	4.44
01.02.2014	155.5	4.44
31.01.2014	155.54	4.4
30.01.2014	155.5	4.46
29.01.2014	155.35	4.5
28.01.2014	155.17	4.46
27.01.2014	155.09	4.51
26.01.2014	155.09	4.51
25.01.2014	155.09	4.51
24.01.2014	155.1	4.55
23.01.2014	155.14	4.58
22.01.2014	155.3	4.58
21.01.2014	155.27	4.6
20.01.2014	155.17	4.64
19.01.2014	155.17	4.64
18.01.2014	155.17	4.64
17.01.2014	155.17	4.64
16.01.2014	154.99	4.65
15.01.2014	154.76	4.65
14.01.2014	154.64	4.67
13.01.2014	154.52	4.65
12.01.2014	154.52	4.65
11.01.2014	154.52	4.65
10.01.2014	154.51	4.67
09.01.2014	154.49	4.66
08.01.2014	154.47	4.65
07.01.2014	154.47	4.65
06.01.2014	154.06	4.68
05.01.2014	154.06	4.68
04.01.2014	154.06	4.68
03.01.2014	154.06	4.68
02.01.2014	154.06	4.68
01.01.2014	154.06	4.68
31.12.2013	153.61	4.69
30.12.2013	153.9	4.72
29.12.2013	153.9	4.72
28.12.2013	153.69	4.72
27.12.2013	153.83	4.71
26.12.2013	154.1	4.72
25.12.2013	153.88	4.71
24.12.2013	153.6	4.67
23.12.2013	153.72	4.66
22.12.2013	153.72	4.66
21.12.2013	153.72	4.66
20.12.2013	153.85	4.68
19.12.2013	153.99	4.67
18.12.2013	154.11	4.69
17.12.2013	154.11	4.69
16.12.2013	154.11	4.69
15.12.2013	154.11	4.69
14.12.2013	154.11	4.69
13.12.2013	154.21	4.71
12.12.2013	154.52	4.72
11.12.2013	154.47	4.72
10.12.2013	154.12	4.7
09.12.2013	154.25	4.69
08.12.2013	154.25	4.69
07.12.2013	154.25	4.69
06.12.2013	154.25	4.66
05.12.2013	154.5	4.65
04.12.2013	154.42	4.65
03.12.2013	153.68	4.63
02.12.2013	153.68	4.63
01.12.2013	153.68	4.63
30.11.2013	153.68	4.63
29.11.2013	154.05	4.65
28.11.2013	153.38	4.65
27.11.2013	152.72	4.64
26.11.2013	152.77	4.65
25.11.2013	152.8	4.65
24.11.2013	152.8	4.65
23.11.2013	152.8	4.65
22.11.2013	152.84	4.62
21.11.2013	153	4.67
20.11.2013	153.07	4.69
19.11.2013	153.27	4.71
18.11.2013	153.18	4.69
17.11.2013	153.18	4.69
16.11.2013	153.18	4.69
15.11.2013	153.08	4.68
14.11.2013	153.11	4.66
13.11.2013	153.26	4.67
12.11.2013	153.2	4.69
11.11.2013	153.6	4.72
10.11.2013	153.6	4.72
09.11.2013	153.6	4.72
08.11.2013	153.66	4.75
07.11.2013	153.77	4.73
06.11.2013	154.09	4.76
05.11.2013	154.34	4.77
04.11.2013	154.25	4.79
03.11.2013	154.25	4.79
02.11.2013	154.25	4.79
01.11.2013	154.23	4.81
31.10.2013	154.33	4.83
30.10.2013	154.37	4.83
29.10.2013	154.09	4.84
28.10.2013	153.8	4.85
27.10.2013	153.8	4.85
26.10.2013	153.8	4.85
25.10.2013	153.72	4.85
24.10.2013	153.75	4.83
23.10.2013	153.78	4.82
22.10.2013	153.83	4.82
21.10.2013	153.87	4.83
20.10.2013	153.87	4.83
19.10.2013	153.87	4.83
18.10.2013	153.91	4.8
17.10.2013	153.52	4.76
16.10.2013	153.7	4.77
15.10.2013	153.7	4.77
14.10.2013	153.7	4.77
13.10.2013	153.7	4.77
12.10.2013	153.77	4.77
11.10.2013	154.4	4.78
10.10.2013	154.28	4.77
09.10.2013	154.35	4.78
08.10.2013	154.27	4.78
07.10.2013	154.15	4.8
06.10.2013	154.15	4.8
05.10.2013	154.15	4.8
04.10.2013	154.09	4.79
03.10.2013	154.05	4.77
02.10.2013	153.86	4.77
01.10.2013	153.81	4.73
30.09.2013	153.62	4.73
29.09.2013	153.62	4.73
28.09.2013	153.62	4.73
27.09.2013	153.67	4.78
26.09.2013	153.45	4.8
25.09.2013	152.9	4.8
24.09.2013	153.02	4.79
23.09.2013	153.08	4.82
22.09.2013	153.08	4.82
21.09.2013	153.08	4.82
20.09.2013	152.97	4.84
19.09.2013	153.45	4.75
18.09.2013	153.33	4.74
17.09.2013	153.38	4.75
16.09.2013	153.29	4.68
15.09.2013	153.29	4.68
14.09.2013	153.29	4.68
13.09.2013	153.37	4.68
12.09.2013	153.57	4.69
11.09.2013	153.37	4.63
10.09.2013	153.09	4.59
09.09.2013	153.01	4.58
08.09.2013	153.01	4.58
07.09.2013	153.01	4.58
06.09.2013	153.07	4.58
05.09.2013	153.13	4.58
04.09.2013	153.29	4.59
03.09.2013	153.23	4.61
02.09.2013	152.81	4.6
01.09.2013	152.81	4.6
31.08.2013	152.81	4.6
30.08.2013	152.81	4.6
29.08.2013	152.16	4.59
28.08.2013	152.47	4.6
27.08.2013	152.33	4.62
26.08.2013	152.45	4.62
25.08.2013	152.45	4.62
24.08.2013	152.45	4.62
23.08.2013	152.34	4.59
22.08.2013	152.44	4.62
21.08.2013	152.47	4.62
20.08.2013	152.54	4.63
19.08.2013	152.63	4.63
18.08.2013	152.63	4.63
17.08.2013	152.63	4.63
16.08.2013	152.85	4.64
15.08.2013	152.85	4.61
14.08.2013	153.09	4.63
13.08.2013	153.15	4.65
12.08.2013	152.87	4.66
11.08.2013	152.87	4.66
10.08.2013	152.87	4.66
09.08.2013	153.12	4.65
08.08.2013	153.34	4.64
07.08.2013	153.76	4.67
06.08.2013	153.81	4.68
05.08.2013	153.75	4.65
04.08.2013	153.75	4.65
03.08.2013	153.75	4.65
02.08.2013	153.63	4.65
01.08.2013	153.47	4.65
31.07.2013	153.13	4.65
30.07.2013	153.24	4.68
29.07.2013	153.26	4.7
28.07.2013	153.26	4.7
27.07.2013	153.26	4.7
26.07.2013	153.29	4.7
25.07.2013	153.25	4.74
24.07.2013	153.17	4.74
23.07.2013	153.03	4.74
22.07.2013	152.88	4.71
21.07.2013	152.88	4.71
20.07.2013	152.88	4.71
19.07.2013	152.82	4.72
18.07.2013	152.76	4.71
17.07.2013	152.67	4.69
16.07.2013	152.61	4.67
15.07.2013	152.44	4.67
14.07.2013	152.44	4.67
13.07.2013	152.44	4.67
12.07.2013	152.25	4.66
11.07.2013	152.31	4.63
10.07.2013	152.23	4.61
09.07.2013	152.05	4.57
08.07.2013	152.05	4.57
07.07.2013	152.05	4.57
06.07.2013	152.05	4.57
05.07.2013	152.01	4.58
04.07.2013	151.95	4.57
03.07.2013	151.88	4.6
02.07.2013	151.81	4.62
01.07.2013	151.65	4.63
30.06.2013	151.65	4.63
29.06.2013	151.65	4.63
28.06.2013	151.76	4.61
27.06.2013	151.66	4.61
26.06.2013	151.47	4.63
25.06.2013	151.44	4.6
24.06.2013	151.54	4.61
23.06.2013	151.54	4.61
22.06.2013	151.54	4.61
21.06.2013	151.28	4.62
20.06.2013	151.28	4.71
19.06.2013	151.35	4.74
18.06.2013	151.29	4.8
17.06.2013	151.44	4.76
16.06.2013	151.44	4.76
15.06.2013	151.44	4.76
14.06.2013	151.51	4.68
13.06.2013	151.57	4.7
12.06.2013	151.46	4.68
11.06.2013	151.38	4.69
10.06.2013	151.33	4.68
09.06.2013	151.33	4.68
08.06.2013	151.33	4.68
07.06.2013	151.31	4.72
06.06.2013	151.35	4.72
05.06.2013	151.34	4.75
04.06.2013	151.39	4.72
03.06.2013	151.36	4.75
02.06.2013	151.36	4.75
01.06.2013	151.36	4.75
31.05.2013	151.08	4.78
30.05.2013	150.92	4.78
29.05.2013	150.84	4.8
28.05.2013	150.94	4.82
27.05.2013	150.74	4.82
26.05.2013	150.74	4.82
25.05.2013	150.74	4.82
24.05.2013	150.79	4.8
23.05.2013	150.81	4.83
22.05.2013	150.84	4.83
21.05.2013	150.95	4.83
20.05.2013	150.95	4.8
19.05.2013	150.95	4.8
18.05.2013	150.95	4.8
17.05.2013	151.1	4.81
16.05.2013	151.21	4.8
15.05.2013	151.12	4.83
14.05.2013	151.1	4.82
13.05.2013	150.96	4.85
12.05.2013	150.96	4.85
11.05.2013	150.96	4.85
10.05.2013	150.96	4.85
09.05.2013	150.96	4.85
08.05.2013	151.01	4.86
07.05.2013	151.01	4.86
06.05.2013	151.07	4.86
05.05.2013	151.07	4.86
04.05.2013	151.07	4.85
03.05.2013	151.28	4.83
02.05.2013	151.23	4.87
01.05.2013	151.23	4.87
30.04.2013	151.24	4.85
29.04.2013	151.17	4.83
28.04.2013	151.17	4.83
27.04.2013	151.17	4.83
26.04.2013	151.05	4.83
25.04.2013	150.94	4.78
24.04.2013	151.09	4.76
23.04.2013	151.16	4.78
22.04.2013	151.09	4.8
21.04.2013	151.09	4.8
20.04.2013	151.09	4.8
19.04.2013	151.01	4.77
18.04.2013	150.99	4.83
17.04.2013	151.03	4.8
16.04.2013	150.9	4.81
15.04.2013	150.93	4.87
14.04.2013	150.93	4.87
13.04.2013	150.93	4.87
12.04.2013	150.74	4.88
11.04.2013	150.93	4.88
10.04.2013	150.9	4.84
09.04.2013	150.9	4.79
08.04.2013	150.9	4.78
07.04.2013	150.9	4.78
06.04.2013	150.9	4.78
05.04.2013	150.89	4.75
04.04.2013	150.72	4.8
03.04.2013	150.92	4.84
02.04.2013	150.87	4.85
01.04.2013	150.84	4.86
31.03.2013	150.84	4.86
30.03.2013	150.84	4.86
29.03.2013	150.87	4.85
28.03.2013	150.81	4.89
27.03.2013	150.7	4.88
26.03.2013	150.88	4.88
25.03.2013	150.88	4.88
24.03.2013	150.88	4.88
23.03.2013	150.88	4.88
22.03.2013	150.88	4.88
21.03.2013	150.88	4.88
20.03.2013	150.69	4.89
19.03.2013	150.59	4.89
18.03.2013	150.72	4.91
17.03.2013	150.72	4.91
16.03.2013	150.72	4.91
15.03.2013	150.86	4.9
14.03.2013	150.85	4.91
13.03.2013	150.79	4.9
12.03.2013	150.75	4.9
11.03.2013	150.78	4.91
10.03.2013	150.78	4.91
09.03.2013	150.78	4.91
08.03.2013	150.78	4.91
07.03.2013	150.68	4.92
06.03.2013	150.8	4.92
05.03.2013	150.71	4.89
04.03.2013	150.56	4.91
03.03.2013	150.56	4.91
02.03.2013	150.56	4.91
01.03.2013	150.37	4.93
28.02.2013	150.45	4.92
27.02.2013	150.3	4.91
26.02.2013	150.26	4.95
25.02.2013	150.23	4.95
24.02.2013	150.23	4.95
23.02.2013	150.23	4.95
22.02.2013	150.3	4.96
21.02.2013	150.42	5.01
20.02.2013	150.5	4.99
19.02.2013	150.48	4.99
18.02.2013	150.45	4.99
17.02.2013	150.45	4.99
16.02.2013	150.45	4.99
15.02.2013	150.5	5
14.02.2013	150.47	5.01
13.02.2013	150.53	4.99
12.02.2013	150.6	4.99
11.02.2013	150.54	4.99
10.02.2013	150.54	4.99
09.02.2013	150.54	4.99
08.02.2013	150.5	5.01
07.02.2013	150.52	5.02
06.02.2013	150.63	5.01
05.02.2013	150.77	5.03
04.02.2013	150.88	5.03
03.02.2013	150.88	5.03
02.02.2013	150.88	5.03
01.02.2013	150.81	5.02
31.01.2013	150.82	5.02
30.01.2013	150.81	5.01
29.01.2013	150.64	5
28.01.2013	150.76	5.03
27.01.2013	150.76	5.03
26.01.2013	150.76	5.03
25.01.2013	150.7	5
24.01.2013	150.79	4.99
23.01.2013	150.72	4.99
22.01.2013	150.67	4.97
21.01.2013	150.65	4.98
20.01.2013	150.65	4.98
19.01.2013	150.65	4.98
18.01.2013	150.8	4.98
17.01.2013	150.7	4.96
16.01.2013	150.85	5
15.01.2013	150.91	4.99
14.01.2013	150.92	4.99
13.01.2013	150.92	4.99
12.01.2013	150.92	4.99
11.01.2013	150.93	4.97
10.01.2013	150.7	4.96
09.01.2013	150.61	4.98
08.01.2013	150.59	4.96
07.01.2013	150.59	4.96
06.01.2013	150.59	4.96
05.01.2013	150.59	4.96
04.01.2013	150.37	4.99
03.01.2013	150.74	4.96
02.01.2013	150.74	4.96
01.01.2013	150.74	4.96
31.12.2012	150.74	4.96
30.12.2012	150.74	4.96
29.12.2012	150.29	4.94
28.12.2012	150.27	4.93
27.12.2012	150.49	4.93
26.12.2012	150.42	4.93
25.12.2012	150.51	4.91
24.12.2012	150.27	4.89
23.12.2012	150.27	4.89
22.12.2012	150.27	4.89
21.12.2012	150.49	4.9
20.12.2012	150.61	4.9
19.12.2012	150.55	4.9
18.12.2012	150.55	4.9
17.12.2012	150.55	4.9
16.12.2012	150.55	4.9
15.12.2012	150.55	4.9
14.12.2012	150.49	4.91
13.12.2012	150.46	4.9
12.12.2012	150.35	4.9
11.12.2012	150.13	4.86
10.12.2012	150.24	4.86
09.12.2012	150.24	4.86
08.12.2012	150.24	4.86
07.12.2012	150.31	4.87
06.12.2012	150.47	4.88
05.12.2012	150.62	4.87
04.12.2012	150.52	4.88
03.12.2012	150.52	4.88
02.12.2012	150.52	4.88
01.12.2012	150.52	4.88
30.11.2012	150.52	4.86
29.11.2012	150.37	4.83
28.11.2012	150.12	4.84
27.11.2012	150.15	4.84
26.11.2012	150.07	4.82
25.11.2012	150.07	4.82
24.11.2012	150.07	4.82
23.11.2012	150.09	4.82
22.11.2012	150.19	4.79
21.11.2012	150.25	4.79
20.11.2012	150.46	4.77
19.11.2012	150.3	4.74
18.11.2012	150.3	4.74
17.11.2012	150.3	4.74
16.11.2012	150.33	4.75
